ID;Title_RU;Title_EN;Year;Age_Rating;Runtime;Image_URL;Synopsis;DB_Genres;Countries;Director;Cast;DB_Rating_1;DB_Rating_2;DB_Rating_3;Budget;CSV_Title_RU;CSV_Category_1;CSV_Category_2;CSV_Category_3;CSV_Category_4;CSV_Rating_1;CSV_Rating_2;CSV_Rating_3;Source
271709;Франц + Полина;;2006;18;119;https://image.openmoviedb.com/kinopoisk-images/6201401/bb6ec137-2fd4-4233-b13f-98d04cc7785f/600x900;"По повести ""Немой"" Алеся Адамовича. 1943 год. В ответ на действия партизан и в рамках ""плана по уничтожению славянских народов"" по всей Белоруссии сжигаются сотни деревень вместе с жителями. Направленное в одну из таких деревень подразделение СС в последний момент неожиданно получает приказ ""приостановить"" акцию. Вместо того, чтобы уничтожить жителей, эсесовцы становятся их постояльцами. Успеет ли самый юный из эсесовцев Франц объясниться с Полиной, дочерью своей хозяйки, до того, как поступит новый приказ? Сколько осталось времени?";"['драма', 'военный']";"['Россия', 'Беларусь']";"[1202457, 'Михаил Сегал']";"[[765444, 'Адриан Тополь'], [1202459, 'Светлана Иванова'], [557378, 'Уве Йеллинек'], [1744173, 'Тамара Миронова'], [2484893, 'Валентин Мацапура'], [476576, 'Андрей Мерзликин'], [1137665, 'Джульетта Шабанова'], [1124602, 'Игорь Сигов'], [294271, 'Виктор Рыбчинский'], [310417, 'Алексей Колокольцев']]";7.13;6.7;6.9;;Франц + Полина;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);7.13;6.7;0;DB & CSV
70816;Красивые деревни красиво горят;"Pretty Village, Pretty Flame";1996;;115;https://image.openmoviedb.com/kinopoisk-images/1900788/b3fd9f3c-06ff-4a24-97f3-b100ffc5ceca/600x900;Распад Югославии. Во время войны двое друзей детства оказываются по разные стороны баррикад.;"['драма', 'комедия', 'военный', 'история']";['Югославия (ФР)'];"[73885, 'Срджан Драгоевич']";"[[73888, 'Драган Бьелогрлич'], [73890, 'Никола Койо'], [73894, 'Драган Максимович'], [138691, 'Зоран Цвиянович'], [73895, 'Милорад Мандич'], [260794, 'Драган Петрович Пеле'], [114511, 'Лиза Монкьюр'], [283835, 'Никола Пеякович'], [73738, 'Велимир «Бата» Живоинович'], [130731, 'Петар Божович']]";7.699;8.6;8.1;;Красивые деревни красиво горят;Военный;Драма;Личные драмы солдат;Классика (до 2000 года);7.699;8.6;0;DB & CSV
931677;Дюнкерк;;2017;18;106;https://image.openmoviedb.com/kinopoisk-images/1773646/23ea826c-b42b-43ce-b203-01da70655aea/600x900;"Франция, Вторая мировая война. 400 тысяч британских солдат оказываются в окружении в Дюнкерке. Командование союзников пытается провести эвакуацию с моря, но корабли подвергаются постоянным авианалётам немцев, а французская армия вскоре не сможет сдерживать наступающие немецкие войска.";"['военный', 'драма', 'история', 'триллер', 'боевик']";"['Великобритания', 'Нидерланды', 'Франция', 'США']";"[41477, 'Кристофер Нолан']";"[[4337387, 'Финн Уайтхед'], [3470183, 'Том Глинн-Карни'], [2341341, 'Джек Лауден'], [2501529, 'Гарри Стайлс'], [1772158, 'Анайрин Барнард'], [53295, 'Джеймс Д’Арси'], [2421645, 'Барри Кеоган'], [8886, 'Кеннет Брана'], [5005, 'Киллиан Мерфи'], [52280, 'Марк Райлэнс']]";7.274;7.8;7.9;100000000$;Дюнкерк;Военный;Драма;Боевые действия;Современное кино (2000–2020);7.274;7.8;8.7;DB & CSV
905029;Три дня до весны;;2017;12;103;https://image.openmoviedb.com/kinopoisk-images/1773646/b6c16a45-8895-4a7d-8a53-b5ee96e6d4f1/600x900;"Ленинград, февраль 1942 года. У офицера госбезопасности Андреева и молодого врача Марицкой есть всего 72 часа, чтобы предотвратить катастрофу. Жизнь и смерть, любовь и предательство переплетаются в стремительно развивающихся событиях...";"['военный', 'детектив']";['Россия'];"[1313877, 'Александр Касаткин']";"[[677662, 'Кирилл Плетнёв'], [2424837, 'Елена Лотова'], [116085, 'Евгений Сидихин'], [905530, 'Юрий Ицков'], [1614862, 'Владислав Абашин'], [2949134, 'Полина Красавина'], [3059486, 'Игорь Грабузов'], [3927501, 'Петр Терещенко'], [4734226, 'Иван Дранощук'], [2813653, 'Кирилл Назаров']]";6.272;5.9;6.1;;Три дня до весны;Военный;Исторический;Личные драмы солдат;Новинки (2020–2025);6.272;5.9;0;DB & CSV
84315;Оцеола: Правая рука возмездия;;1971;12;109;https://image.openmoviedb.com/kinopoisk-images/1704946/68ddee64-911d-4c23-a7ad-6d6085352e06/600x900;"Флорида, 1830-е годы. Племя индейцев-семинолов твёрдо противостоит попыткам правительства США заставить их покинуть свои земли. Белые плантаторы недовольны тем, что у индейцев находят прибежище беглые рабы. Один из землевладельцев подкупает военных для проведения карательной операции. Против его планов выступает владелец лесопилки, который женат на индианке и придерживается антирабовладельческих взглядов. Вождь Оцеола находит в его лице союзника, но небольшая группа благородных людей не может противостоять провокациям плантаторов и коррумпированных военных. Начинается Вторая Семинольская война.";"['драма', 'вестерн']";"['Германия (ГДР)', 'Болгария', 'Куба', 'Югославия']";"[329420, 'Конрад Петцольд']";"[[279498, 'Гойко Митич'], [330010, 'Хорст Шульце'], [452148, 'Юрие Дарие'], [377762, 'Карин Уговски'], [534412, 'Каталин Бас'], [334718, 'Пепа Николова'], [392864, 'Искра Радева'], [583227, 'Обри Пэнки'], [583228, 'Уильям Энич'], [583229, 'Бубакар Туре']]";6.679;5.9;6.3;;Оцеола: Правая рука возмездия;Военный;Исторический;Партизанские движения;Классика (до 2000 года);6.679;5.9;0;DB & CSV
46149;"Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан";;1974;12;;https://image.openmoviedb.com/kinopoisk-images/4486362/016c94a3-8012-4212-9b73-520f5e23f25e/600x900;Фильм посвящен мужеству и стойкости ленинградцев в трудные дни блокады Ленинграда 1941-1944 годов.;"['драма', 'военный']";['СССР'];"[298464, 'Михаил Ершов']";"[[181349, 'Юрий Соломин'], [190116, 'Евгений Лебедев'], [280784, 'Ирина Акулова'], [268126, 'Лев Золотухин'], [190103, 'Владислав Стржельчик'], [231567, 'Михаил Ульянов'], [215338, 'Даниил Сагал'], [325883, 'Борис Горбатов'], [281333, 'Сергей Харченко'], [191618, 'Георгий Гегечкори']]";7.769;7.2;7.5;;"Блокада: Фильм 1: Лужский рубеж, Пулковский меридиан";Военный;Исторический;Исторические реконструкции;Новинки (2020–2025);7.769;7.2;0;DB & CSV
929027;Курск;The Command;2018;18;117;https://image.openmoviedb.com/kinopoisk-images/9784475/68e2ecc3-c06f-4369-b892-6087de308597/600x900;"Фильм рассказывает о трагедии, произошедшей с членами экипажа подводной лодки «Курск», глазами одного из моряков и его семьи.";"['триллер', 'драма', 'история']";"['Франция', 'Бельгия', 'Люксембург', 'Румыния', 'Канада', 'США']";"[66464, 'Томас Винтерберг']";"[[122001, 'Маттиас Шонартс'], [1108971, 'Леа Сейду'], [375512, 'Петер Симонишек'], [2526, 'Аугуст Диль'], [3311, 'Макс фон Сюдов'], [16464, 'Колин Фёрт'], [53102, 'Бьярне Хенриксен'], [2429717, 'Магнус Милланг'], [5388756, 'Артемий Спиридонов'], [1115362, 'Йоэль Басман']]";6.74;6.6;6.6;20000000$;Курск;Военный;Драма;Личные драмы солдат;Современное кино (2000–2020);6.74;6.6;6.4;DB & CSV
371;Спасти рядового Райана;Saving Private Ryan;1998;18;169;https://image.openmoviedb.com/kinopoisk-images/10703859/6bf087f7-a3eb-429f-8844-ace4db6be417/600x900;"Вторая мировая. Капитан Джон Миллер получает тяжелое задание. Вместе с отрядом из восьми человек он должен отправиться в тыл врага на поиски рядового Джеймса Райана, три родных брата которого почти одновременно погибли на полях сражений.  Командование приняло решение демобилизовать Райана и отправить его на родину к безутешной матери. Но чтобы найти и спасти солдата, крошечному отряду придется пройти через все круги ада.";"['военный', 'боевик', 'история']";['США'];"[22260, 'Стивен Спилберг']";"[[9144, 'Том Хэнкс'], [8517, 'Том Сайзмор'], [719, 'Эдвард Бёрнс'], [7370, 'Барри Пеппер'], [3832, 'Адам Голдберг'], [11437, 'Вин Дизель'], [9942, 'Джованни Рибизи'], [14595, 'Джереми Дэвис'], [6458, 'Мэтт Дэймон'], [26540, 'Тед Дэнсон']]";8.186;8.6;8.5;70000000$;Спасти рядового Райана;Военный;Драма;Боевые действия;Классика (до 2000 года);8.186;8.6;8.6;DB & CSV
50510;Наступит завтра или нет?;Tomorrow May Never Come;2003;12;186;https://image.openmoviedb.com/kinopoisk-images/10592371/d555b7ea-8d2a-400f-b8ec-67551757899b/600x900;"Действие фильма происходит в Нью-Йорке весной 2003 года.  Для Нэйны Капур зима продолжается. Зима в сердце, потому что со дня смерти отца вся жизнь ее подчинена бесконечным выяснением отношений в семье. Забота о сестре и брате, помощь матери Дженнифер, несносный характер бабушки — вот ее жизнь. Вечеринки, забавы и шутки обходят ее стороной. Ей 23 года, но в душе она уже бабушка — серьезная и скучная.  Аман Матхур — свежее дуновение в ее жизни. Он полюбил Нейну. Но ей не нравится оптимизм и напористость Амана. Ее улыбка — отныне цель жизни Амана, и ради этого он зовет на помощь друга Нейны Рохита, чтобы он помог растормошить девушку. Рохит понимает, что безумно влюбляется в Нейну. Когда кажется, что жизнь заиграла новыми красками, понимаешь, что для некоторых эти мгновения являются последними. Наступит завтра или нет?";"['драма', 'мелодрама', 'комедия']";"['Индия', 'Канада']";"[395068, 'Никхил Адвани']";"[[43791, 'Шах Рукх Кхан'], [19355, 'Прити Зинта'], [230106, 'Саиф Али Кхан'], [245413, 'Джая Бхадури'], [115750, 'Сушма Сетх'], [236102, 'Рима Лагу'], [52406, 'Лиллет Дюбей'], [395072, 'Делнааз Ирани'], [229831, 'Рани Мукхерджи'], [555932, 'Атит Наик']]";8.311;7.9;7.8;;Наступит завтра или нет?;Военный;Драма;Боевые действия;Новинки (2020–2025);8.311;7.9;7.3;DB & CSV
400128;Саперы;;2007;12;88;https://image.openmoviedb.com/kinopoisk-images/1704946/df1ed9e8-213f-4cb8-96b4-a92390404650/600x900;"События в картине разворачиваются на оккупированной немцами территории, когда русские люди, каждый из которых сражается за свое отечество, оказываются по разные стороны баррикад. Русские партизаны-саперы борются с немцами и взрывают их технику и железнодорожные составы, а неподалеку в лагерях пленные солдаты вынуждены работать на фашистов и обучать их саперному искусству.";['военный'];['Россия'];"[251144, 'Борис Щербаков']";"[[251144, 'Борис Щербаков'], [298467, 'Ян Цапник'], [294082, 'Евгений Крылов'], [1608426, 'Максим Заусалин'], [1615195, 'Тимофей Криницкий'], [1627848, 'Александр Суворов'], [1627849, 'Саят Абаджян'], [276845, 'Татьяна Ошуркова'], [1627822, 'Василий Яковец'], [1772260, 'Евгений Баль']]";5.672;0.0;5.7;;Саперы;Военный;Драма;Боевые действия;Новинки (2020–2025);5.672;0;0;DB & CSV
94279;Проверено — мин нет;;1965;18;88;https://image.openmoviedb.com/kinopoisk-images/1900788/00606aee-d36f-44f3-a11c-07ff08886a7f/600x900;"1944 год. Ликует Белград, освобожденный от фашистских захватчиков. Но не знают люди, какая опасность их ожидает. Отступая, гитлеровцы решили взорвать город. На поверхности саперы прощупывают каждый уголок и делают надпись: «Проверено — мин нет». А заминирована глубоко под землей городская канализация. Группе советских и югославских бойцов удается предотвратить взрыв.";['военный'];"['Югославия', 'СССР']";"[430070, 'Здравко Велимирович']";"[[298255, 'Ольга Лысенко'], [329542, 'Бранко Плеша'], [345589, 'Никола Попович'], [314369, 'Миха Балох'], [261580, 'Боро Бегович'], [3925221, 'Ескендыр Умурзаков'], [116877, 'Олег Анофриев'], [324880, 'Хусейн Чокич'], [333181, 'Леонид Тарабаринов'], [283854, 'Мия Алексич']]";7.149;7.2;7.2;;Проверено — мин нет;Военный;Драма;Боевые действия;Новинки (2020–2025);7.149;7.2;0;DB & CSV
462732;Город воров;;2010;18;124;https://image.openmoviedb.com/kinopoisk-images/1946459/0d3adf64-6a9d-4a3f-a0ff-31eb20d1b533/600x900;"В Бостоне каждый год происходит более 300 ограблений банков. И большинство профессионалов, специализирующихся в этой области, живут в округе под названием Чарльстон общей площадью одна квадратная миля. Даг МакРэй — один из них. В отличие от большинства у Дага был шанс на успех, шанс на то, чтобы не идти по криминальному пути своего отца. Однако вместо этого он стал фактическим лидером группы безжалостных грабителей банков, которые гордятся тем, что берут все, что хотят, и выходят сухими из воды.";"['триллер', 'драма', 'криминал']";"['США', 'Великобритания']";"[10620, 'Бен Аффлек']";"[[10620, 'Бен Аффлек'], [675391, 'Ребекка Холл'], [38905, 'Джон Хэмм'], [5468, 'Джереми Реннер'], [411148, 'Блейк Лайвли'], [1117316, 'Джордж Кэрролл'], [2274365, 'Оуэн Бурк'], [32640, 'Титус Уэлливер'], [8634, 'Пит Постлетуэйт'], [6145, 'Крис Купер']]";7.379;7.5;7.5;37000000$;Город воров;Военный;Драма;Личные драмы солдат;Новинки (2020–2025);7.379;7.5;7.7;DB & CSV
630253;Спасти генерала Яна;;2013;;102;https://image.openmoviedb.com/kinopoisk-images/1946459/d4d6195f-40e8-4e3e-8ace-fcb0dc012b69/600x900;"Во времена династии Сун семья Ян была одним из наиболее влиятельных семейств в китайской империи. Когда генерал Ян в результате предательства попал в ловушку, семь его сыновей отправляются спасать отца.";"['приключения', 'военный', 'история']";"['Гонконг', 'Китай']";"[29989, 'Ронни Юй']";"[[389205, 'Сюй Фань'], [114762, 'Адам Чэн'], [3191, 'Экин Чэн'], [2614443, 'Бо Юй'], [1524503, 'Вик Чоу'], [1832051, 'Ли Чэнь'], [452866, 'Рэймонд Лам'], [1673802, 'У Чунь'], [1942352, 'Фу Синьбо'], [562115, 'Шао Бин']]";6.465;6.3;6.4;20000000$;Спасти генерала Яна;Военный;Исторический;Боевые действия;Современное кино (2000–2020);6.465;6.3;0;DB & CSV
