ID,Title_RU,Title_EN,Year,Age_Rating,Runtime,Image_URL,Synopsis,DB_Genres,Countries,Director,Cast,DB_Rating_1,DB_Rating_2,DB_Rating_3,Budget,CSV_Title_RU,CSV_Category_1,CSV_Category_2,CSV_Category_3,CSV_Category_4,CSV_Rating_1,CSV_Rating_2,CSV_Rating_3,Source
4875,Море любви,,1989,16,113,https://image.openmoviedb.com/kinopoisk-images/4774061/7e2b3583-a58d-4d98-9345-933513770ba2/600x900,"В Нью-Йорке орудует серийный убийца. Его жертвы - мужчины средних лет, любители интимных знакомств по объявлениям в газете. Но, к несчастью, свидания заканчиваются для романтиков плачевно: их обнаженные трупы находят с пулей в голове, в одной и той же позе...  Отыскать убийцу поручено опытным детективам Фрэнку Кэллеру (Аль Пачино) и его напарнику Шерману (Джон Гудман). Полицейским приходит в голову блестящий план. Они решают разместить в газете собственное объявление и, тем самым, поймать убийцу «на живца».","['триллер', 'драма', 'мелодрама', 'криминал']","['США', 'Канада']","[48236, 'Харольд Беккер']","[[26240, 'Аль Пачино'], [13830, 'Эллен Баркин'], [7317, 'Джон Гудман'], [6266, 'Майкл Рукер'], [75045, 'Уильям Хикки'], [6147, 'Ричард Дженкинс'], [2321, 'Пол Кальдерон'], [48331, 'Джин Кэнфилд'], [22761, 'Ларри Джошуа'], [23435, 'Джон Спенсер']]",7.356,6.8,7.0,19000000$,Море любви,Детектив,Триллер,Криминальный,Классика (до 2000 года),7.356,6.8,6.8,DB & CSV
94111,Статский советник,,2005,18,127,https://image.openmoviedb.com/kinopoisk-images/1704946/ecd35a94-88f8-462e-9105-cf4879fac8ea/600x900,"Блистательная детективная интрига разворачивается на фоне парадных фасадов и заснеженных аллей старой Москвы, в пышных гостиных и мрачных закоулках. Высокопоставленные чиновники, банкиры, террористы, загадочные красавицы и налетчики действуют в ""Статском советнике"", превращая историю о политических убийствах конца XIX века в захватывающее зрелище...","['драма', 'криминал', 'детектив']",['Россия'],"[181216, 'Филипп Янковский']","[[101749, 'Никита Михалков'], [25248, 'Олег Меньшиков'], [231512, 'Константин Хабенский'], [733, 'Владимир Машков'], [741454, 'Эмилия Спивак'], [231287, 'Михаил Ефремов'], [231277, 'Оксана Фандера'], [230534, 'Юрий Колокольников'], [284780, 'Алексей Горбунов'], [231517, 'Фёдор Бондарчук']]",7.408,7.0,7.2,4000000$,Статский советник,Детектив,Исторический,Исторический,Современное кино (2000–2020),7.408,7,0,DB & CSV
260983,Сыщик,,2007,18,88,https://image.openmoviedb.com/kinopoisk-images/1898899/8f81c070-43b4-4c9a-87ee-2092a022f7df/600x900,"Преуспевающий автор детективных романов Эндрю Уайк приглашает к себе в гости Майло Тиндла, любовника своей жены. Тот прибывает в роскошный особняк писателя, где получает неожиданное предложение. Сэр Эндрю знает об их связи и даже готов отпустить жену, но на определённых условиях. Хитроумный план включает в себя инсценировку ограбления, махинации со страховкой и весьма пикантные ситуации, что в результате должно обеспечить всем безбедное существование. Писатель и гость вступают в рискованную игру, но ещё неизвестно, кто выйдет из неё победителем.","['триллер', 'драма', 'криминал', 'детектив']","['Великобритания', 'США']","[8886, 'Кеннет Брана']","[[3711, 'Майкл Кейн'], [15703, 'Джуд Лоу'], [329062, 'Гарольд Пинтер'], [8886, 'Кеннет Брана'], [1441231, 'Кармел О’Салливан'], [98834, 'Патрик Дойл'], [3382516, 'Иэн Уайт'], [1752899, 'Александра Бирн'], [1987304, 'Селия Бобак'], [1986115, 'Нил Фаррелл']]",7.122,6.3,6.2,,Сыщик,Детектив,Триллер,Психологический,Классика (до 2000 года),7.122,6.3,5.2,DB & CSV
95439,Молчание доктора Ивенса,,1973,12,82,https://image.openmoviedb.com/kinopoisk-images/10809116/8bec1afc-9c96-456b-a61d-60080f749107/600x900,"Над Атлантикой терпит катастрофу самолет. Однако несколько пассажиров таинственным образом спасаются. В их числе известный ученый Мартин Ивенс, занимающийся проблемой продления жизни человека.  Именно он становится избранником инопланетян, вступающих в контакт с земной цивилизацией. Поставленный перед проблемой нравственного выбора, Ивенс отказывается от продолжения своих исследований.",['фантастика'],['СССР'],"[190102, 'Будимир Метальников']","[[174228, 'Сергей Бондарчук'], [294668, 'Жанна Болотова'], [196141, 'Иван Кузнецов'], [1656748, 'Гунар Плаценс'], [205637, 'Ирина Скобцева'], [222387, 'Леонид Оболенский'], [116874, 'Борис Романов'], [304100, 'Ольгерт Кродерс'], [333147, 'Пранас Пяулокас'], [127906, 'Валерий Хлевинский']]",6.848,6.2,6.5,,Молчание доктора Ивенса,Детектив,Триллер,Психологический,Классика (до 2000 года),6.848,6.2,0,DB & CSV
79568,Азазель,,2002,18,,https://image.openmoviedb.com/kinopoisk-images/1777765/ec1f850d-9113-4be1-9740-24e93d80a574/600x900,"Главный герой - чиновник 14-го класса Эраст Петрович Фандорин - служит письмоводителем в Сыскном отделении и втайне мечтает стать сыщиком. Волею обстоятельств он оказывается вовлечён в расследование загадочного самоубийства.  По мере уточнения обстоятельств этого дела юный Эраст выходит на след некой организации, члены которой занимают важнейшие государственные посты в разных странах и влияют на мировую политику, экономику и культуру...","['криминал', 'детектив']",['Россия'],"[174179, 'Александр Адабашьян']","[[552292, 'Илья Носков'], [174232, 'Марина Неёлова'], [224620, 'Сергей Безруков'], [238574, 'Лариса Борушко'], [464505, 'Сергей Чонишвили'], [238508, 'Марина Александрова'], [245775, 'Кирилл Пирогов'], [174229, 'Олег Басилашвили'], [317124, 'Эва Шикульска'], [294246, 'Феликс Антипов']]",7.246,6.3,6.8,,Азазель,Детектив,Исторический,Исторический,Современное кино (2000–2020),7.246,6.3,0,DB & CSV
1311544,Герда,Gerda,2021,18,116,https://image.openmoviedb.com/kinopoisk-images/4303601/91aedef8-a621-496d-a446-2657e8bcaf4d/600x900,"Днем Лера изучает человечество и его потребности с помощью соцопросов, которые являются учебной практикой в институте, ночью танцует в клубе под псевдонимом Герда, чтобы прокормить себя и маму. Люди, которых она встречает, так же несчастны, как и ее семья. Ее отец недавно ушел к другой женщине, но постоянно приходит обратно, не в силах осознать собственный выбор и делая невыносимой жизнь близких людей. Мать болезненно переживает разрыв и постоянно спит, игнорируя реальность. Лера не знает, как жить дальше, куда и зачем идти, а главное, как сделать жизнь лучше. Взрослый неизменный несчастный мир, который Лера наблюдает день и ночь, кажется безнадежным.",['драма'],['Россия'],"[1690101, 'Наталья Кудряшова']","[[5821258, 'Анастасия Красовская'], [2286839, 'Юра Борисов'], [1584403, 'Дариус Гумаускас'], [1282068, 'Юлия Марченко'], [1441695, 'Мария Леонова'], [6918705, 'Мария Иванова'], [3879791, 'Тиана Оквамо'], [5139230, 'Серафима Красникова'], [5821261, 'Мария Песоцкая'], [5821263, 'Софья Александрова']]",5.758,5.5,5.6,45100000₽,Герда,Детектив,Драма,Криминальный,Новинки (2020–2025),5.758,5.5,0,DB & CSV
575301,Врожденный порок,Inherent Vice,2014,18,149,https://image.openmoviedb.com/kinopoisk-images/4774061/3a54bee1-4a98-4ff3-8b46-8442ff500e99/600x900,"Калифорния, 1970 год. Ларри Спортелло трудится на почве частного сыска и сильно увлекается марихуаной. Его разыскивает бывшая подруга, но вскоре женщина исчезает вместе со своим новым богатым поклонником. Ларри начинает расследовать дело.","['детектив', 'криминал', 'мелодрама']",['США'],"[23362, 'Пол Томас Андерсон']","[[10020, 'Хоакин Феникс'], [14668, 'Джош Бролин'], [9213, 'Оуэн Уилсон'], [1109750, 'Кэтрин Уотерстон'], [7635, 'Риз Уизерспун'], [7089, 'Бенисио Дель Торо'], [24088, 'Джена Мэлоун'], [11258, 'Майя Рудольф'], [26538, 'Мартин Шорт'], [1549824, 'Джоанна Ньюсом']]",6.674,6.6,6.8,20000000$,Врожденный порок,Детектив,Комедия,Криминальный,Современное кино (2000–2020),6.674,6.6,7.2,DB & CSV
591790,Скрюченный домишко,,2017,18,115,https://image.openmoviedb.com/kinopoisk-images/10703959/9baffb77-cdc6-4c41-8562-c5e86ff5f089/600x900,"София, внучка олигарха Аристида Леонидиса, приглашает частного детектива Чарльза Хейуорда расследовать убийство её дедушки. Она уверена — кто-то из домочадцев отравил его. Взявшись за расследование, Чарльз выясняет, что мотив есть у всех. Даже у Софии.","['триллер', 'драма', 'криминал', 'детектив']","['Великобритания', 'США']","[389457, 'Жиль Паке-Бреннер']","[[673440, 'Макс Айронс'], [4194710, 'Стефани Мартини'], [3417, 'Гленн Клоуз'], [2723515, 'Онор Нифси'], [467896, 'Кристина Хендрикс'], [5033, 'Теренс Стэмп'], [11660, 'Джулиан Сэндс'], [56319, 'Джиллиан Андерсон'], [1477807, 'Кристиан Маккэй'], [723039, 'Аманда Аббингтон']]",6.8,6.3,6.1,,Скрюченный домишко,Детектив,Криминал,Классический,Современное кино (2000–2020),6.8,6.3,5.1,DB & CSV
532995,Цветы от Лизы,,2010,16,90,https://image.openmoviedb.com/kinopoisk-images/1600647/98764445-0c2e-4757-acd6-3b5174a209fc/600x900,"В жизни Лизы нет никакого просвета – она с утра до вечера торгует рыбой на оптовом рынке, терпит грубости начальника, а дома ее ждут попреки мачехи и вечно пьяный отец. Каждый день, проходя по центральным улицам, она с замиранием смотрит в стеклянные витрины, за которыми скрыт другой, сказочный мир – мир счастливых людей.   Когда девушка уже отчаивается что-то изменить, судьба неожиданно улыбается ей - Лизу берут работать в элитный салон цветов. Однако в первый же день девушку выгоняют – у нее нет ни воспитания, ни манер, одев дорогую униформу она так и осталась продавщицей с рынка. И тогда Лиза решает во что бы то ни стало стать леди и вернуться обратно. На ее счастье, профессор филологии, аристократ и франт Ливитин ищет ученика…",['мелодрама'],['Россия'],"[1614468, 'Андрей Селиванов']","[[1208251, 'Глафира Тарханова'], [238762, 'Александр Лазарев мл.'], [200893, 'Светлана Немоляева'], [659728, 'Алексей Завьялов'], [36559, 'Михаил Горевой'], [703441, 'Даша Чаруша'], [1627836, 'Магомедарип Сурхатилов'], [2480591, 'Елена Блинникова'], [1725194, 'Виталий Гусев'], [139217, 'Александр Леньков']]",6.293,0.0,6.3,,Цветы от Лизы,Детектив,Триллер,Криминальный,Современное кино (2000–2020),6.293,0,0,DB & CSV
2912,Человек тьмы,,1990,16,95,https://image.openmoviedb.com/kinopoisk-images/1946459/5ef0bd01-327d-49af-82a8-19a307e09847/600x900,"Доктор Пэйтон Уэстлэйк находится на пороге грандиозного открытия: он заканчивает эксперименты по созданию искусственной человеческой кожи. Но банда уголовников во главе с извращенным садистом Робертом Дюраном вторгается в лабораторию Пэйтона и взрывает ее вместе с несчастным доктором.Чудом оставшийся в живых и обезображенный до неузнаваемости Пэйтон, решает отомстить подонкам. Но теперь он предстанет перед ними не как доктор Уэстлэйк, а как грозный и жуткий Человек Тьмы.","['фантастика', 'боевик', 'триллер']",['США'],"[9940, 'Сэм Рэйми']","[[6534, 'Лиам Нисон'], [7222, 'Фрэнсис Макдорманд'], [65327, 'Колин Фрилз'], [313, 'Ларри Дрэйк'], [32345, 'Нельсон Масита'], [147012, 'Джесси Фергюсон'], [103859, 'Рафаэль Х. Робледо'], [81829, 'Дэн Хикс'], [24146, 'Тед Рэйми'], [75805, 'Дэн Белл']]",6.886,6.4,6.7,16000000$,Человек тьмы,Детектив,Криминал,Криминальный,Классика (до 2000 года),6.886,6.4,6.9,DB & CSV
363,Секреты Лос-Анджелеса,,1997,18,138,https://image.openmoviedb.com/kinopoisk-images/1900788/4688a7e8-0438-496d-8b9d-fe2df63d1d41/600x900,"Бад Уайт и Эд Эксли работают в полиции Лос-Анджелеса. Они настолько разные, что порой ненавидят друг друга. Но их объединяет общее дело — расследование массового убийства. Оба пришли в полицию, чтобы бороться со злом, и оба — по личным причинам.","['детектив', 'криминал', 'драма', 'боевик']",['США'],"[10091, 'Кёртис Хэнсон']","[[10019, 'Рассел Кроу'], [7165, 'Гай Пирс'], [11380, 'Кевин Спейси'], [14183, 'Ким Бейсингер'], [20664, 'Джеймс Кромуэлл'], [1983, 'Дэнни ДеВито'], [12104, 'Дэвид Стрэтэйрн'], [36390, 'Рон Рифкин'], [31072, 'Мэтт МакКой'], [6912, 'Пол Гилфойл']]",7.925,8.2,8.4,35000000$,Секреты Лос-Анджелеса,Детектив,Криминал,Криминальный,Классика (до 2000 года),7.925,8.2,9,DB & CSV
4298812,Море волнуется раз,,2021,18,124,https://image.openmoviedb.com/kinopoisk-images/4774061/31a8ec02-3f24-47da-9291-6c473ce7123a/600x900,"Коля и Саша прячутся от всех в старом домике посреди леса. Они влюблены, и мир вокруг кажется им странным и чудесным. Но идиллию летних солнечных дней то и дело нарушают ночные кошмары. Саше снится, как ее накрывает огромной волной. Однажды ребята встречают загадочную супружескую пару, живущую по соседству. Мужчина и Женщина очень похожи на них самих. С их помощью молодые попробуют разобраться в своих чувствах.",['драма'],['Россия'],"[868523, 'Николай Хомерики']","[[251186, 'Андрей Смоляков'], [284736, 'Юлия Ауг'], [6118672, 'Ольга Бодрова'], [6514691, 'Валерий Степанов'], [6751895, 'Артём Назаренко'], [1996975, 'Иван Лебедев'], [4732792, 'Николай Желудович'], [555304, 'Роман Борисевич'], [1631575, 'Александр Родионов'], [868523, 'Николай Хомерики']]",5.811,0.0,5.8,,Море волнуется раз,Детектив,Драма,Классический,Классика (до 2000 года),5.811,0,0,DB & CSV
4867,Нужные люди,,2001,18,100,https://image.openmoviedb.com/kinopoisk-images/4483445/3b277c5e-1b13-47a3-ad11-4ee99aaa71ad/600x900,"Высший свет Нью-Йорка боится и боготворит вездесущего Илая Вэрмана. Этот бывалый знаток человеческой натуры легко сводит вместе нужных людей и мирит врагов с немалой выгодой для себя.  Его работа - знать всех и вся, но когда невинная просьба знаменитого актера, попавшего в щекотливую ситуацию, втягивает Илая в запутанную историю с таинственным убийством, пронырливый светский лев понимает, что не знает ничего. А может быть, он знает слишком много, и за это его ждет жестокая расплата?","['драма', 'криминал', 'детектив']","['Германия', 'США']","[38595, 'Дэниел Олгрант']","[[26240, 'Аль Пачино'], [14183, 'Ким Бейсингер'], [12885, 'Райан О’Нил'], [6794, 'Теа Леони'], [6482, 'Ричард Шифф'], [9392, 'Билл Нанн'], [3423, 'Роберт Клейн'], [9298, 'Марк Веббер'], [38597, 'Элдон Баллок'], [38598, 'Джульетт Папа']]",5.91,5.4,5.6,22000000$,Нужные люди,Детектив,Криминал,Криминальный,Новинки (2020–2025),5.91,5.4,5.5,DB & CSV
673821,Южные ночи,,2012,0,98,https://image.openmoviedb.com/kinopoisk-images/1773646/7fcb71a8-7b7e-4e88-a9ac-4adb41ceb873/600x900,"Юлия – «городская штучка»: помешана на карьере, живет согласно четкому плану, комфорт – превыше всего.  Ради очередного повышения Юлия отправляется в далекую провинцию. Она должна выкупить землю, на которой разбиты виноградники. Но владелец виноградников, Виктор, категорически не хочет их продавать.   Виктор подвергает Юлю изощренным «сельским испытаниям». Юля, на своих высоченных шпильках, умеет карабкаться по карьерной лестнице. Но сможет ли она преодолеть навозные кучи, залезть на сосну, чтоб позвонить по мобильному, и самостоятельно выловить из моря ужин?    Удастся ли Виктору «укротить строптивую»? И сможет ли Юля ради любви отказаться от всего, что еще вчера составляло смысл ее жизни?","['мелодрама', 'комедия']",['Россия'],"[2352835, 'Валентина Власова']","[[1740115, 'Ксения Роменкова'], [558076, 'Артём Ткаченко'], [571655, 'Алексей Колубков'], [1925324, 'Екатерина Сахарова'], [1615476, 'Артем Артемьев'], [2844560, 'Александр Костелов'], [1627427, 'Александр Порываев'], [2421031, 'Алексей Крицкий'], [1888924, 'Виктор Куклин'], [3149468, 'Сергей Санаев']]",7.024,5.7,6.4,,Южные ночи,Детектив,Триллер,Криминальный,Новинки (2020–2025),7.024,5.7,0,DB & CSV
366,Мальтийский сокол,The Gent from Frisco,1941,12,100,https://image.openmoviedb.com/kinopoisk-images/10592371/2714111f-b986-433b-90a7-944b2a2481e3/600x900,"Частный детектив Сэм Спэйд начинает смертельную охоту за таинственно исчезнувшей бесценной статуэткой «мальтийского сокола». Эта реликвия пришла в современный мир из глубины веков и символизирует собою возможность управления людьми, народами, странами. Человечеством, в конце концов. Более-менее подкованному человеку известно, что миром правят секретные ордены и организации, а поэтому интерес к этой теме вечен и непререкаем.","['фильм-нуар', 'мелодрама', 'криминал', 'детектив', 'драма']",['США'],"[145623, 'Джон Хьюстон']","[[74860, 'Хамфри Богарт'], [195452, 'Мэри Астор'], [208802, 'Глэдис Джордж'], [43522, 'Петер Лорре'], [183235, 'Бартон МакЛэйн'], [180701, 'Ли Патрик'], [209783, 'Сидни Гринстрит'], [200111, 'Уорд Бонд'], [189892, 'Джером Кауэн'], [163671, 'Илайша Кук мл.']]",7.659,7.9,8.3,300000$,Мальтийский сокол,Детектив,Криминал,Классический,Классика (до 2000 года),7.659,7.9,9.2,DB & CSV
